,TRUE,Pre,Error,True070414,True070409,True07040430,true3625,pred3625,error3625,true3859,pred3859,error3859
17772,2,2.29327,0.29327,3,2,1,0,0.41561347,0.41561347246170044,1,1.9476144,0.9476144313812256
17773,0,0.25821,0.25821,1,0,0,0,0.09437082,0.09437081962823868,0,0.42876363,0.42876362800598145
17774,0,0.6937300000000001,0.6937300000000001,0,1,0,0,0.16327669,0.16327668726444244,2,0.7651341,1.2348659038543701
17775,2,2.36585,0.36585,2,2,1,0,0.61704886,0.6170488595962524,2,2.2461708,0.2461707592010498
17776,0,0.59409,0.59409,1,0,0,0,0.20196746,0.20196746289730072,1,0.8438037,0.15619629621505737
17777,8,0.004070000000000001,8.00408,14,5,1,0,1.8635484,1.8635483980178833,5,6.9839215,1.9839215278625488
17778,9,15.7867,6.7867,12,12,2,0,3.740794,3.7407939434051514,10,17.985722,7.985721588134766
17779,6,9.242510000000001,3.24251,8,7,1,1,1.9626892,0.9626891613006592,8,9.074342,1.0743417739868164
17780,5,0.00949,5.00949,3,3,0,0,1.5377182,1.5377181768417358,6,8.513256,2.513256072998047
17781,0,0.6854100000000001,0.6854100000000001,0,1,1,0,0.42092937,0.4209293723106384,1,1.2040427,0.20404267311096191
17782,1,0.68207,0.31793000000000005,1,1,0,0,0.5302082,0.530208170413971,2,1.0736406,0.9263594150543213
17783,0,0.00782,0.00782,0,0,0,0,0.042161353,0.042161352932453156,0,0.26141587,0.26141586899757385
17784,0,0.0037600000000000003,0.0037600000000000003,0,1,0,0,0.2810409,0.28104090690612793,0,1.091899,1.091899037361145
17785,0,0.81204,0.81204,1,0,0,0,0.18671468,0.18671467900276184,1,0.84440434,0.15559566020965576
17786,2,1.9894900000000002,0.01051,4,2,1,0,0.49322024,0.4932202398777008,1,1.9369605,0.9369604587554932
17787,0,0.16427,0.16427,1,0,0,0,0.20563006,0.20563006401062012,1,0.79891306,0.20108693838119507
17788,0,1.22181,1.22181,2,1,0,0,0.39672723,0.39672723412513733,3,1.5688074,1.4311926364898682
17789,5,10.59865,5.59865,19,13,0,3,3.7434814,0.7434813976287842,8,8.668427,0.6684274673461914
17790,2,10.28938,8.28938,21,15,0,3,3.6542206,0.6542205810546875,5,8.461735,3.4617347717285156
17791,6,13.51475,7.51475,25,15,1,3,5.1395273,2.1395273208618164,13,11.264412,1.7355880737304688
17792,3,7.066789999999999,4.06679,20,10,2,1,2.4667776,1.4667775630950928,7,8.16299,1.162989616394043
17793,0,0.006,0.006,0,1,0,0,0.09188645,0.09188645333051682,0,0.22669165,0.22669164836406708
17794,4,6.671460000000001,2.6714599999999997,14,11,1,5,2.3224778,2.6775221824645996,8,7.6854773,0.31452274322509766
17795,2,1.56471,0.43528999999999995,3,1,0,2,0.9981259,1.0018740892410278,2,2.1892526,0.18925261497497559
17796,5,5.999630000000001,0.9996299999999999,14,7,2,2,2.7890587,0.7890586853027344,9,8.119318,0.8806819915771484
17797,1,3.8738,2.8738,10,7,0,1,1.7793703,0.7793703079223633,4,4.9133153,0.9133152961730957
17798,1,0.00355,1.00355,2,0,0,1,0.34382707,0.6561729311943054,0,0.84825045,0.8482504487037659
17799,2,1.73968,0.26032,2,1,0,0,1.0760739,1.0760738849639893,3,2.360221,0.6397790908813477
17800,1,0.00045,1.00045,2,1,0,1,1.1658487,0.1658487319946289,1,1.9849224,0.9849224090576172
17801,4,4.29472,0.29472,9,8,1,5,1.9973825,3.0026174783706665,10,5.8146443,4.1853556632995605
17802,4,3.06197,0.9380299999999999,6,6,1,1,1.8944503,0.894450306892395,6,4.053535,1.946465015411377
17803,18,17.2855,0.7145,31,15,4,12,9.728868,2.271132469177246,30,25.081541,4.918458938598633
17804,10,8.06617,1.93383,13,7,0,4,4.6959825,0.6959824562072754,18,12.830716,5.169283866882324
17805,1,0.0018100000000000002,1.00181,3,0,0,1,1.5835942,0.5835942029953003,2,2.6961572,0.6961572170257568
17806,1,1.14154,0.14154,1,1,0,1,0.9600047,0.03999531269073486,1,1.2973408,0.2973407506942749
17807,1,0.93215,0.06785,0,0,1,0,0.51159114,0.5115911364555359,1,1.0911597,0.09115970134735107
17808,11,14.397379999999998,3.3973800000000005,20,22,10,5,8.441726,3.441725730895996,17,16.165752,0.8342475891113281
17809,3,2.74655,0.25345,4,5,0,1,1.6171993,0.6171993017196655,7,3.4603043,3.5396957397460938
17810,7,13.76336,6.7633600000000005,17,20,9,6,7.5978312,1.5978312492370605,12,14.74466,2.7446603775024414
17811,5,10.29764,5.29764,12,13,7,6,5.9652996,0.03470039367675781,7,11.423442,4.4234418869018555
17812,1,2.42215,1.42215,1,4,2,1,2.0021966,1.0021965503692627,5,3.238164,1.761836051940918
17813,28,29.6712,1.6712,50,33,14,18,18.148375,0.1483745574951172,44,38.904163,5.095836639404297
17814,11,11.195110000000001,0.19510999999999998,18,10,1,8,6.24931,1.75068998336792,21,16.111057,4.888942718505859
17815,13,17.88735,4.88735,25,25,11,6,9.9045315,3.904531478881836,22,19.221136,2.7788639068603516
17816,8,11.28289,3.28289,15,19,11,5,6.255135,1.2551350593566895,10,12.764098,2.7640981674194336
17817,2,3.04898,1.04898,4,7,2,1,2.1937768,1.1937768459320068,4,4.2212977,0.2212977409362793
17818,2,4.944719999999999,2.9447200000000002,7,10,3,1,3.3177536,2.317753553390503,6,6.1029778,0.10297775268554688
17819,3,4.01931,1.01931,7,8,3,2,3.6760187,1.6760187149047852,7,6.6420236,0.35797643661499023
17820,1,1.88952,0.8895200000000001,3,2,2,0,1.3079149,1.3079148530960083,1,2.5167089,1.5167088508605957
17821,8,10.69539,2.69539,13,15,11,6,5.2502074,0.7497925758361816,7,11.109444,4.109443664550781
17822,10,16.47804,6.47804,27,22,13,6,9.256209,3.256209373474121,16,18.255306,2.2553062438964844
17823,2,6.35717,4.35717,11,8,1,4,4.430551,0.43055105209350586,10,8.14996,1.8500404357910156
17824,8,13.31226,5.31226,22,15,11,5,6.456655,1.4566550254821777,14,13.662289,0.3377113342285156
17825,0,0.02469,0.02469,0,0,1,0,0.40263215,0.4026321470737457,1,0.8563685,0.14363151788711548
17826,10,15.63272,5.63272,21,26,11,4,8.451614,4.4516143798828125,9,16.828657,7.828657150268555
17827,4,3.8593699999999997,0.14063,5,13,5,0,3.5028152,3.5028152465820312,7,6.32907,0.6709299087524414
17828,9,12.541739999999999,3.5417400000000003,17,16,13,6,6.9814525,0.981452465057373,7,13.768978,6.768978118896484
17829,11,15.24726,4.24726,25,24,11,6,8.438863,2.4388628005981445,19,17.220167,1.7798328399658203
17830,0,0.00509,0.00509,1,4,1,0,1.7781302,1.7781301736831665,5,2.87578,2.1242198944091797
17831,6,4.08185,1.91815,7,5,3,2,3.6583872,1.6583871841430664,4,5.4971075,1.4971075057983398
17832,3,0.021159999999999998,3.02116,7,5,2,1,4.0551867,3.0551867485046387,7,6.9167433,0.08325672149658203
17833,3,4.46333,1.46333,7,3,1,1,3.9276633,2.9276633262634277,4,5.901723,1.9017229080200195
17834,16,19.58409,3.58409,29,19,9,16,11.997479,4.002520561218262,25,25.718662,0.7186622619628906
17835,31,31.213440000000002,0.21344000000000002,59,33,12,20,21.684744,1.684743881225586,56,43.521282,12.478717803955078
17836,4,3.32752,0.67248,7,7,3,0,2.0582745,2.058274507522583,5,3.9562917,1.043708324432373
17837,5,0.01966,5.01966,7,7,3,1,3.711401,2.7114009857177734,7,6.3303638,0.6696362495422363
17838,2,3.9186699999999997,1.91867,6,2,1,1,2.190321,1.1903209686279297,3,3.5614467,0.5614466667175293
17839,1,0.00355,1.00355,1,0,0,0,1.0953934,1.095393419265747,1,2.3363369,1.3363368511199951
17840,10,18.20609,8.20609,29,24,10,5,9.945805,4.945804595947266,19,19.803854,0.8038539886474609
17841,3,9.78623,6.786230000000001,15,17,2,7,6.790771,0.2092289924621582,14,14.217431,0.21743106842041016
17842,8,24.607770000000002,16.607770000000002,30,35,9,8,15.002546,7.002546310424805,22,29.952564,7.952564239501953
17843,1,1.16287,0.16287000000000001,0,3,1,0,0.840865,0.8408650159835815,0,1.8206605,1.8206604719161987
17844,1,0.00928,0.99072,5,0,0,0,0.51933604,0.5193360447883606,1,0.9982366,0.0017634034156799316
17845,6,6.50319,0.5031899999999999,8,8,2,4,3.0542614,0.9457385540008545,4,5.915995,1.9159951210021973
17846,6,0.01867,6.018669999999999,8,8,3,1,2.0618973,1.0618972778320312,6,4.675942,1.3240580558776855
17847,8,5.97607,2.02393,7,2,5,5,2.8889594,2.1110405921936035,2,4.681116,2.6811161041259766
17848,0,0.91051,0.91051,3,2,0,0,0.6419511,0.6419510841369629,1,1.3899676,0.38996756076812744
17849,1,3.39066,2.39066,1,3,2,1,1.9711758,0.9711757898330688,4,4.3474784,0.34747838973999023
17850,1,1.41802,0.41802,1,1,0,0,0.87115425,0.871154248714447,1,1.7493837,0.7493836879730225
17851,3,2.79891,0.20109000000000002,4,4,0,1,1.5648466,0.5648466348648071,1,3.4207737,2.42077374458313
17852,0,1.9869599999999998,1.9869599999999998,4,2,0,0,1.1678352,1.1678352355957031,1,2.552902,1.5529019832611084
17853,8,12.85321,4.85321,19,19,9,8,7.163841,0.8361592292785645,8,13.147489,5.147488594055176
17854,4,5.19506,1.19506,9,5,3,3,2.3546648,0.6453351974487305,6,5.1594043,0.8405957221984863
17855,0,1.0527,1.0527,2,2,0,1,0.61351645,0.3864835500717163,0,1.3222754,1.3222754001617432
17856,1,0.008790000000000001,1.0087899999999999,9,0,1,1,1.121805,0.12180495262145996,1,2.5440137,1.5440137386322021
17857,7,5.77252,1.22748,7,5,4,2,2.9271646,0.9271645545959473,10,5.798263,4.201736927032471
17858,11,9.071819999999999,1.92818,16,13,8,5,4.0153675,0.9846324920654297,14,9.812512,4.187487602233887
17859,7,6.0727199999999995,0.9272799999999999,11,7,3,4,2.8352497,1.164750337600708,6,6.212434,0.2124338150024414
17860,19,17.05229,1.9477099999999998,25,17,8,11,7.4420075,3.557992458343506,25,18.314445,6.685554504394531
17861,18,12.53871,5.46129,18,16,7,7,6.127736,0.8722639083862305,22,14.484608,7.515392303466797
17862,0,4.6302900000000005,4.6302900000000005,7,7,0,2,2.4222379,0.4222378730773926,4,5.2205048,1.2205047607421875
17863,15,7.58862,7.41138,11,12,3,3,3.844645,0.8446450233459473,13,9.680394,3.319605827331543
17864,15,11.23592,3.7640800000000003,16,12,5,8,5.5469766,2.4530234336853027,19,13.111821,5.888178825378418
17865,2,5.13175,3.13175,16,3,4,3,2.323048,0.6769518852233887,6,5.676924,0.3230757713317871
17866,4,3.6776,0.3224,6,6,4,0,1.6266305,1.6266305446624756,5,3.885847,1.1141529083251953
17867,7,5.4676800000000005,1.5323200000000001,12,7,4,5,2.8245244,2.175475597381592,9,5.85398,3.14601993560791
17868,12,8.5003,3.4997,17,7,5,5,6.298935,1.2989349365234375,10,10.28769,0.2876901626586914
17869,8,8.44773,0.44773,24,7,5,3,4.698043,1.698042869567871,13,9.003226,3.9967737197875977
17870,8,7.20817,0.79183,8,6,4,6,4.8118763,1.1881237030029297,10,8.13121,1.8687896728515625
17871,5,8.55674,3.55674,22,7,4,8,6.132583,1.8674168586730957,9,10.015998,1.0159978866577148
17872,6,5.1067,0.8933,11,5,1,2,2.883492,0.8834919929504395,8,5.5258603,2.47413969039917
17873,9,11.053510000000001,2.0535099999999997,18,22,8,9,4.528581,4.471418857574463,8,11.529588,3.529587745666504
17874,22,24.769170000000003,2.76917,53,33,10,10,10.717031,0.7170305252075195,24,24.601961,0.6019611358642578
17875,15,10.61651,4.38349,15,10,6,5,5.075041,0.07504081726074219,15,11.54534,3.454660415649414
17876,11,6.0660099999999995,4.9339900000000005,8,11,6,2,3.187686,1.1876859664916992,9,7.2081056,1.7918944358825684
17877,29,18.87965,10.12035,33,22,9,4,9.712578,5.712577819824219,31,21.030249,9.969751358032227
17878,14,9.29022,4.70978,11,10,4,3,4.387024,1.38702392578125,18,9.980153,8.01984691619873
17879,5,7.535589999999999,2.53559,15,7,4,8,3.1794176,4.820582389831543,8,7.9643774,0.035622596740722656
17880,25,19.282510000000002,5.71749,29,23,10,12,8.369914,3.6300859451293945,28,20.597982,7.402017593383789
17881,13,9.693719999999999,3.30628,21,10,5,1,4.787041,3.787041187286377,12,10.824623,1.1753768920898438
17882,11,8.101189999999999,2.8988099999999997,15,13,4,7,3.4815197,3.5184803009033203,14,8.721137,5.278862953186035
17883,15,12.407969999999999,2.59203,21,18,10,9,6.2685175,2.73148250579834,17,13.967852,3.0321483612060547
17884,23,16.7862,6.2138,34,23,9,7,8.305758,1.3057584762573242,26,18.507341,7.492658615112305
17885,1,3.24073,2.24073,9,3,4,3,1.7017117,1.298288345336914,6,3.5268898,2.4731101989746094
17886,13,9.82462,3.17538,14,16,6,6,4.7845664,1.2154335975646973,11,10.997154,0.00284576416015625
17887,14,16.32891,2.32891,27,26,9,11,7.0780716,3.9219284057617188,14,16.248384,2.248384475708008
17888,9,11.20068,2.2006799999999997,28,15,4,4,5.3812294,1.3812294006347656,16,11.833007,4.166993141174316
17889,13,9.96546,3.0345400000000002,21,15,6,5,4.4885077,0.5114922523498535,5,11.968755,6.968754768371582
17890,22,22.94576,0.94576,39,30,5,10,11.981399,1.981398582458496,26,31.596539,5.596538543701172
17891,4,7.96465,3.96465,10,6,1,4,4.015181,0.01518106460571289,4,11.426638,7.426637649536133
17892,0,2.91588,2.91588,1,3,0,1,1.5358377,0.5358376502990723,4,3.4615548,0.538445234298706
17893,10,10.65917,0.65917,15,12,2,5,5.271025,0.2710251808166504,11,15.000594,4.000594139099121
17894,2,3.7886900000000003,1.7886900000000001,4,4,0,2,2.2953515,0.295351505279541,1,5.81227,4.812270164489746
17895,1,0.02472,0.9752799999999999,3,0,0,0,0.6747955,0.6747955083847046,2,1.520891,0.4791090488433838
17896,15,14.45154,0.5484600000000001,20,14,7,8,8.720362,0.7203617095947266,16,15.4431095,0.5568904876708984
17897,2,5.18651,3.1865099999999997,11,5,0,1,2.87437,1.8743700981140137,4,5.8392973,1.8392972946166992
17898,0,1.04409,1.04409,1,1,0,1,0.69619274,0.30380725860595703,0,1.1770103,1.1770102977752686
17899,1,0.02368,1.02368,2,0,0,0,0.6732679,0.6732679009437561,0,1.3312781,1.3312780857086182
17900,16,24.422439999999998,8.42244,36,26,3,9,11.868282,2.8682823181152344,18,31.880505,13.880504608154297
17901,5,5.0469599999999994,0.04696,5,7,1,0,2.044367,2.0443670749664307,4,5.9944534,1.9944534301757812
17902,22,16.20964,5.79036,25,20,8,6,6.837324,0.8373241424560547,20,20.692827,0.6928272247314453
17903,6,5.51336,0.48663999999999996,5,5,3,1,3.3226936,2.3226935863494873,5,6.570088,1.5700879096984863
17904,15,10.58628,4.41372,21,15,9,7,8.736589,1.7365894317626953,6,12.641887,6.6418867111206055
17905,9,5.94768,3.05232,14,6,2,3,3.699291,0.6992909908294678,3,7.53569,4.535689830780029
17906,3,4.36375,1.36375,6,4,0,2,1.896192,0.10380804538726807,1,5.5599775,4.5599775314331055
17907,2,3.5314,1.5314,5,4,2,1,1.9414577,0.9414577484130859,2,4.6935787,2.6935787200927734
17908,5,5.55969,0.5596899999999999,7,10,2,1,2.578239,1.5782389640808105,6,6.8710356,0.8710355758666992
17909,16,12.75571,3.2442900000000003,27,19,8,7,7.843991,0.8439908027648926,9,15.978706,6.978706359863281
17910,3,1.13219,1.8678099999999997,3,0,0,0,0.43998116,0.4399811625480652,0,1.4135011,1.4135011434555054
17911,7,5.96063,1.0393700000000001,12,9,3,3,2.805893,0.1941070556640625,5,7.4820065,2.482006549835205
17912,0,1.69813,1.69813,3,0,2,0,0.8709582,0.8709582090377808,2,1.6499939,0.350006103515625
17913,3,5.03014,2.0301400000000003,9,3,1,2,2.177478,0.17747807502746582,6,4.544582,1.4554181098937988
17914,2,2.78029,0.7802899999999999,1,3,1,1,1.529629,0.5296289920806885,2,3.4062521,1.406252145767212
17915,4,4.29726,0.29725999999999997,8,7,0,0,2.128956,2.1289560794830322,5,4.238069,0.7619309425354004
17916,5,3.97255,1.02745,5,5,1,4,1.7355167,2.264483332633972,7,5.4406123,1.5593876838684082
17917,4,3.1425,0.8575,14,7,1,0,1.3810049,1.3810049295425415,4,4.224241,0.22424077987670898
17918,3,0.89786,2.1021400000000003,1,0,0,1,0.39347285,0.6065271496772766,2,1.2647482,0.735251784324646
17919,1,1.78227,0.78227,6,5,0,0,0.693779,0.6937789916992188,2,2.2507598,0.2507598400115967
17920,8,4.434130000000001,3.56587,13,7,2,2,2.037364,0.03736400604248047,6,6.6096225,0.6096224784851074
17921,15,14.32499,0.67501,26,17,3,5,7.750115,2.750114917755127,17,19.75771,2.757709503173828
17922,2,2.1880900000000003,0.18809,5,5,0,0,1.0727628,1.0727628469467163,1,2.8149123,1.8149123191833496
17923,14,7.5871,6.4129,14,9,2,0,3.1911821,3.1911821365356445,9,9.412256,0.41225624084472656
17924,5,4.7208,0.2792,6,4,1,2,2.5706456,0.5706455707550049,2,5.8051295,3.8051295280456543
17925,0,3.2116700000000002,3.2116700000000002,4,3,0,0,1.6373482,1.6373481750488281,5,3.2594354,1.7405645847320557
17926,5,4.25197,0.74803,7,5,0,1,1.6932507,0.6932506561279297,6,4.165107,1.8348932266235352
17927,6,5.69526,0.30474,10,7,0,0,2.2797709,2.279770851135254,5,6.0921216,1.0921216011047363
17928,2,2.81518,0.81518,5,6,0,0,1.3482416,1.3482415676116943,1,3.537764,2.537764072418213
17929,0,0.01053,0.01053,0,0,0,0,0.0,0.0,0,0.0,0.0
17930,0,1.3849,1.3849,0,3,0,0,0.7225451,0.7225450873374939,1,1.7747842,0.7747842073440552
17931,2,3.4728,1.4728,3,4,0,2,1.6011268,0.3988732099533081,4,4.796394,0.796393871307373
17932,1,1.47081,0.47081000000000006,1,3,0,1,0.65771705,0.3422829508781433,2,1.6155474,0.38445258140563965
17933,1,1.05424,0.05424,1,4,0,2,0.40494704,1.59505295753479,1,1.3526152,0.35261523723602295
17934,0,1.41865,1.41865,1,5,0,0,0.728808,0.7288079857826233,2,2.1526065,0.15260648727416992
17935,0,3.35793,3.35793,5,5,1,0,1.5431361,1.5431361198425293,1,4.622675,3.6226749420166016
17936,1,0.8529399999999999,0.14706,1,2,0,2,0.3527336,1.6472663879394531,2,1.1782105,0.8217895030975342
17937,1,0.24338,0.75662,0,0,0,2,0.1797536,1.820246398448944,0,0.5038514,0.5038514137268066
17938,2,3.7457800000000003,1.7457799999999999,4,6,0,2,1.7409937,0.2590062618255615,5,5.898474,0.8984742164611816
17939,6,6.19836,0.19835999999999998,9,10,1,3,3.692158,0.6921579837799072,8,9.349252,1.3492517471313477
17940,0,0.87326,0.87326,1,0,0,1,0.65833324,0.3416667580604553,0,1.6006128,1.600612759590149
17941,2,2.40898,0.40898,3,3,0,1,1.4745232,0.4745231866836548,0,3.7967541,3.7967541217803955
17942,0,0.0009199999999999999,0.0009199999999999999,0,0,0,0,0.0,0.0,0,0.0,0.0
17943,1,1.6403400000000001,0.6403399999999999,3,1,0,0,1.4439999,1.4439998865127563,5,3.7231903,1.2768096923828125
17944,0,0.0034200000000000003,0.0034200000000000003,0,0,0,0,0.0,0.0,0,0.0,0.0
17945,1,0.36734,0.63266,1,0,0,1,0.22022943,0.7797705680131912,0,0.55414146,0.5541414618492126
17946,1,1.63731,0.63731,2,1,0,0,1.4886459,1.4886459112167358,5,3.8383048,1.1616952419281006
17947,1,0.31788,0.68212,1,0,0,1,0.18754461,0.8124553859233856,0,0.47189993,0.47189992666244507
17948,1,1.06189,0.06189,2,2,0,1,0.71609306,0.2839069366455078,1,1.8592898,0.8592897653579712
17949,3,2.25399,0.7460100000000001,3,2,0,0,1.617863,1.6178630590438843,7,4.802003,2.1979970932006836
17950,0,1.09438,1.09438,1,0,0,3,0.69276506,2.3072349429130554,0,1.5681549,1.5681549310684204
17951,3,1.29355,1.70645,2,3,0,1,0.85286146,0.1471385359764099,3,1.667459,1.3325409889221191
17952,1,0.60134,0.39866,1,0,0,0,0.39290464,0.3929046392440796,0,0.88938576,0.8893857598304749
17953,6,6.5907100000000005,0.5907100000000001,9,8,7,6,4.5420136,1.4579863548278809,9,10.142383,1.1423826217651367
17954,3,3.89396,0.8939600000000001,5,1,1,3,2.469904,0.5300960540771484,1,5.319937,4.319937229156494
17955,1,0.35941999999999996,0.64058,0,0,0,0,0.40039885,0.400398850440979,0,0.69698864,0.6969886422157288
17956,1,1.7389599999999998,0.7389600000000001,2,3,0,4,1.2779992,2.72200083732605,3,2.4986606,0.5013394355773926
17957,5,5.02359,0.02359,8,3,3,4,3.569159,0.43084096908569336,2,7.969984,5.96998405456543
17958,0,0.8710600000000001,0.8710600000000001,0,2,0,1,0.36337873,0.6366212666034698,1,1.0185548,0.01855480670928955
17959,10,7.625310000000001,2.37469,12,11,8,7,5.349361,1.6506390571594238,12,12.470525,0.47052478790283203
17960,2,3.5107199999999996,1.51072,2,2,0,2,1.6700107,0.32998931407928467,0,4.4505973,4.450597286224365
17961,1,4.20268,3.20268,7,9,2,1,1.8734564,0.8734563589096069,5,4.9269238,0.07307624816894531
17962,3,0.00882,3.00882,0,1,0,0,0.4404368,0.44043681025505066,1,1.3041703,0.30417025089263916
17963,6,4.79235,1.20765,4,5,5,0,2.8686216,2.868621587753296,5,6.1787367,1.178736686706543
17964,0,1.8863400000000001,1.8863400000000001,3,0,0,2,1.1416181,0.8583818674087524,0,2.5249267,2.5249266624450684
17965,0,0.01399,0.01399,0,1,0,0,0.0,0.0,0,0.0,0.0
17966,0,0.44063,0.44063,1,1,1,2,0.5177834,1.4822165966033936,1,0.7509127,0.24908727407455444
17967,0,0.63731,0.63731,1,1,1,2,0.6767857,1.3232142925262451,1,1.1781051,0.17810511589050293
17968,1,0.00013000000000000002,1.00013,0,0,0,0,0.14198212,0.14198212325572968,0,0.20590886,0.205908864736557
17969,11,14.23971,3.2397099999999996,32,13,7,10,9.4365,0.5635004043579102,27,24.81962,2.180379867553711
17970,1,1.31174,0.31174,2,0,0,0,0.8154494,0.8154494166374207,0,2.2248797,2.224879741668701
17971,7,9.52595,2.52595,20,11,1,7,5.483981,1.5160188674926758,20,15.370141,4.62985897064209
17972,1,3.53818,2.53818,10,5,2,2,2.122663,0.12266302108764648,6,6.0340166,0.03401660919189453
17973,1,3.7412199999999998,2.74122,7,3,1,2,2.3004136,0.3004136085510254,9,6.276469,2.7235307693481445
17974,8,9.80135,1.80135,15,10,5,5,5.4418855,0.44188547134399414,11,15.163507,4.163507461547852
17975,4,4.52126,0.5212600000000001,6,5,0,5,2.606662,2.3933379650115967,7,6.7200212,0.27997875213623047
17976,4,7.37948,3.3794800000000005,18,5,0,6,4.319244,1.6807560920715332,15,12.105692,2.894308090209961
17977,1,1.92061,0.92061,7,4,0,1,1.3573016,0.35730159282684326,9,3.5343745,5.465625524520874
17978,5,6.70045,1.70045,12,7,1,4,3.4588785,0.5411214828491211,6,9.542106,3.5421056747436523
17979,0,0.03489,0.03489,0,0,0,0,0.0,0.0,0,0.0,0.0
17980,3,3.18908,0.18908,6,4,2,2,1.987516,0.012483954429626465,5,5.6498394,0.6498394012451172
